idade,renda_anual,situacao_moradia,tempo_emprego_anos,motivo_emprestimo,nota_risco,valor_emprestimo,taxa_juros,inadimplencia,comprometimento_renda%,historico_inadimplencia,anos_historico_credito,renda_mensal,faixa_etaria
44,120000,Financiada,6,Reforma,A,4000,9.83738138593829,Não Inadimplente,0.03,N,14,10000,36-45 anos
41,43439,Aluguel,4,Saúde,C,15000,12.73,Inadimplente,0.35,N,15,3620,36-45 anos
36,120000,Financiada,11,Saúde,A,30000,6.62,Não Inadimplente,0.25,N,11,10000,36-45 anos
40,108000,Financiada,7,Consolidação de Dividas,D,6000,17.27,Inadimplente,0.06,N,16,9000,36-45 anos
40,25920,Própria,2,Reforma,D,4750,9.83738138593829,Não Inadimplente,0.18,N,17,2160,36-45 anos
36,50000,Aluguel,4,Reforma,A,15000,8.9,Não Inadimplente,0.3,N,14,4167,36-45 anos
39,108000,Financiada,3,Reforma,A,12000,6.99,Inadimplente,0.11,N,13,9000,36-45 anos
36,120000,Financiada,12,Consolidação de Dividas,A,14500,5.42,Não Inadimplente,0.12,N,15,10000,36-45 anos
37,120000,Financiada,5,Pessoal,A,5400,5.99,Não Inadimplente,0.04,N,17,10000,36-45 anos
39,108000,Financiada,6,Educação,D,30000,16.49,Inadimplente,0.28,S,11,9000,36-45 anos
37,50000,Aluguel,1,Reforma,C,15000,13.22,Não Inadimplente,0.3,S,11,4167,36-45 anos
48,120000,Financiada,18,Consolidação de Dividas,C,3600,14.098848653667595,Não Inadimplente,0.03,S,17,10000,46-60 anos
40,120000,Financiada,6,Pessoal,B,9600,10.59,Não Inadimplente,0.08,N,14,10000,36-45 anos
47,120000,Financiada,9,Educação,B,15000,10.99,Não Inadimplente,0.13,N,12,10000,46-60 anos
37,25000,Própria,2,Empreendimento,B,5000,9.91,Não Inadimplente,0.2,N,11,2083,36-45 anos
39,108000,Financiada,2,Reforma,D,20000,14.54,Inadimplente,0.19,S,14,9000,36-45 anos
50,120000,Financiada,0,Reforma,D,5575,15.2,Não Inadimplente,0.05,S,13,10000,46-60 anos
40,25000,Própria,2,Empreendimento,A,8500,7.51,Não Inadimplente,0.34,N,11,2083,36-45 anos
39,120000,Financiada,9,Saúde,A,12000,5.79,Não Inadimplente,0.1,N,11,10000,36-45 anos
37,91800,Financiada,21,Saúde,D,20000,14.84,Inadimplente,0.19,S,12,7650,36-45 anos
43,91800,Financiada,0,Saúde,D,8400,14.84,Inadimplente,0.08,N,14,7650,36-45 anos
42,120000,Financiada,0,Educação,B,9250,11.86,Não Inadimplente,0.08,N,13,10000,36-45 anos
42,120000,Financiada,18,Pessoal,B,6000,10.38,Não Inadimplente,0.05,N,11,10000,36-45 anos
41,120000,Financiada,8,Saúde,B,20000,10.25,Não Inadimplente,0.17,N,11,10000,36-45 anos
38,120000,Financiada,2,Consolidação de Dividas,B,24250,9.83738138593829,Não Inadimplente,0.2,N,12,10000,36-45 anos
49,120000,Financiada,12,Saúde,B,12000,10.99,Não Inadimplente,0.1,N,12,10000,46-60 anos
36,120000,Financiada,5,Reforma,B,25000,10.99,Não Inadimplente,0.21,N,11,10000,36-45 anos
40,120000,Própria,15,Saúde,B,20000,9.83738138593829,Não Inadimplente,0.17,N,11,10000,36-45 anos
38,120000,Própria,11,Empreendimento,D,23600,14.96,Não Inadimplente,0.2,S,13,10000,36-45 anos
37,91800,Financiada,0,Saúde,F,5000,19.47,Inadimplente,0.05,S,16,7650,36-45 anos
39,25000,Própria,16,Pessoal,A,8000,7.51,Não Inadimplente,0.32,N,14,2083,36-45 anos
47,25000,Própria,2,Pessoal,C,10750,14.22,Não Inadimplente,0.43,S,16,2083,46-60 anos
40,120000,Financiada,2,Empreendimento,B,17000,10.51,Não Inadimplente,0.14,N,15,10000,36-45 anos
42,108000,Financiada,14,Empreendimento,D,14400,13.67,Inadimplente,0.13,S,16,9000,36-45 anos
36,120000,Própria,21,Pessoal,D,10000,13.3,Não Inadimplente,0.08,S,13,10000,36-45 anos
36,53550,Aluguel,1,Saúde,B,1600,12.21,Inadimplente,0.03,N,16,4462,36-45 anos
37,120996,Financiada,14,Reforma,A,4000,7.66,Não Inadimplente,0.03,N,15,10083,36-45 anos
39,11820,Aluguel,4,Saúde,B,1500,11.11,Não Inadimplente,0.13,N,11,985,36-45 anos
39,121200,Financiada,16,Empreendimento,A,1450,6.76,Não Inadimplente,0.01,N,17,10100,36-45 anos
43,122000,Própria,20,Saúde,B,12000,11.83,Não Inadimplente,0.1,N,11,10167,36-45 anos
43,122500,Financiada,4,Educação,A,9150,6.03,Não Inadimplente,0.07,N,12,10208,36-45 anos
37,123000,Financiada,1,Pessoal,C,35000,14.27,Não Inadimplente,0.28,S,16,10250,36-45 anos
41,17000,Aluguel,0,Pessoal,C,1500,15.23,Inadimplente,0.09,N,13,1417,36-45 anos
46,17496,Aluguel,6,Reforma,B,1500,11.14,Inadimplente,0.09,N,13,1458,46-60 anos
38,123600,Financiada,16,Educação,A,12000,6.92,Não Inadimplente,0.1,N,14,10300,36-45 anos
42,123735,Financiada,8,Consolidação de Dividas,A,6400,6.99,Não Inadimplente,0.05,N,16,10311,36-45 anos
37,124000,Financiada,4,Reforma,E,30000,17.99,Não Inadimplente,0.24,N,12,10333,36-45 anos
36,124000,Financiada,2,Consolidação de Dividas,C,2000,12.99,Não Inadimplente,0.02,S,16,10333,36-45 anos
38,124000,Financiada,8,Empreendimento,D,12000,9.83738138593829,Não Inadimplente,0.1,N,16,10333,36-45 anos
37,124000,Financiada,4,Reforma,C,19000,13.92,Não Inadimplente,0.15,S,16,10333,36-45 anos
41,24000,Própria,3,Educação,C,4500,12.99,Não Inadimplente,0.19,S,14,2000,36-45 anos
42,125000,Financiada,5,Saúde,A,35000,7.9,Não Inadimplente,0.28,N,12,10417,36-45 anos
45,125000,Financiada,0,Reforma,A,12000,6.03,Não Inadimplente,0.1,N,14,10417,36-45 anos
42,24000,Própria,10,Saúde,A,5000,9.83738138593829,Não Inadimplente,0.21,N,11,2000,36-45 anos
40,22800,Aluguel,0,Saúde,A,1500,7.29,Não Inadimplente,0.07,N,16,1900,36-45 anos
39,125000,Financiada,13,Consolidação de Dividas,A,4500,6.62,Não Inadimplente,0.04,N,11,10417,36-45 anos
41,125000,Financiada,4,Empreendimento,A,14975,6.03,Não Inadimplente,0.12,N,16,10417,36-45 anos
36,125000,Financiada,14,Saúde,A,14500,9.83738138593829,Não Inadimplente,0.12,N,16,10417,36-45 anos
39,25140,Aluguel,8,Consolidação de Dividas,C,1500,14.22,Inadimplente,0.06,S,13,2095,36-45 anos
40,125000,Financiada,3,Pessoal,A,10200,7.49,Não Inadimplente,0.08,N,13,10417,36-45 anos
40,54000,Aluguel,4,Pessoal,C,15000,14.26,Não Inadimplente,0.28,N,12,4500,36-45 anos
43,125000,Financiada,4,Reforma,A,8800,7.88,Não Inadimplente,0.07,N,13,10417,36-45 anos
41,125000,Financiada,7,Consolidação de Dividas,C,20000,13.11,Não Inadimplente,0.16,S,13,10417,36-45 anos
45,125000,Financiada,14,Pessoal,B,10000,9.83738138593829,Não Inadimplente,0.08,N,12,10417,36-45 anos
50,56000,Aluguel,2,Reforma,C,15000,13.47,Não Inadimplente,0.27,N,15,4667,46-60 anos
42,113000,Financiada,11,Educação,D,24000,15.31,Inadimplente,0.21,S,15,9417,36-45 anos
37,125000,Financiada,1,Reforma,A,8000,9.32,Não Inadimplente,0.06,N,15,10417,36-45 anos
42,57000,Aluguel,4,Saúde,C,15000,13.43,Não Inadimplente,0.26,S,12,4750,36-45 anos
40,52000,Aluguel,2,Educação,F,15000,18.62,Inadimplente,0.29,S,17,4333,36-45 anos
45,126000,Financiada,5,Empreendimento,B,6000,10.65,Não Inadimplente,0.05,N,12,10500,36-45 anos
44,58000,Aluguel,2,Reforma,C,15000,13.48,Não Inadimplente,0.26,S,15,4833,36-45 anos
39,126000,Financiada,3,Saúde,B,14000,9.99,Não Inadimplente,0.11,N,14,10500,36-45 anos
38,126000,Financiada,3,Educação,D,2400,14.098848653667595,Não Inadimplente,0.02,S,14,10500,36-45 anos
39,24000,Própria,0,Reforma,A,3000,7.74,Não Inadimplente,0.13,N,11,2000,36-45 anos
40,115000,Financiada,16,Reforma,B,10000,11.11,Inadimplente,0.09,N,11,9583,36-45 anos
37,60000,Aluguel,4,Consolidação de Dividas,B,15000,12.42,Não Inadimplente,0.25,N,15,5000,36-45 anos
43,98600,Financiada,0,Saúde,D,7750,15.31,Inadimplente,0.07,S,14,8217,36-45 anos
42,98603,Financiada,19,Saúde,C,24250,14.22,Inadimplente,0.21,N,14,8217,36-45 anos
46,60000,Aluguel,10,Saúde,C,15000,13.49,Não Inadimplente,0.25,N,17,5000,46-60 anos
38,130000,Financiada,1,Reforma,B,30000,9.91,Não Inadimplente,0.23,N,14,10833,36-45 anos
46,60000,Aluguel,9,Empreendimento,D,15000,16.32,Não Inadimplente,0.25,N,13,5000,46-60 anos
36,60000,Aluguel,2,Empreendimento,B,15000,9.83738138593829,Não Inadimplente,0.25,N,16,5000,36-45 anos
36,60000,Aluguel,0,Reforma,C,15000,13.57,Não Inadimplente,0.25,N,12,5000,36-45 anos
45,118000,Financiada,11,Educação,C,9600,13.99,Inadimplente,0.08,S,12,9833,36-45 anos
38,130000,Financiada,8,Consolidação de Dividas,B,11000,10.74,Não Inadimplente,0.08,N,11,10833,36-45 anos
36,130000,Financiada,9,Pessoal,B,12000,9.83738138593829,Não Inadimplente,0.09,N,14,10833,36-45 anos
40,100300,Financiada,2,Saúde,D,25000,14.83,Inadimplente,0.21,N,16,8358,36-45 anos
40,130000,Financiada,0,Consolidação de Dividas,A,24250,6.17,Não Inadimplente,0.19,N,16,10833,36-45 anos
39,130000,Própria,13,Reforma,D,25000,16.07,Não Inadimplente,0.19,N,14,10833,36-45 anos
37,22800,Própria,18,Educação,A,7000,6.03,Não Inadimplente,0.31,N,15,1900,36-45 anos
36,65000,Aluguel,7,Saúde,B,15000,10.59,Não Inadimplente,0.23,N,17,5417,36-45 anos
41,132000,Financiada,3,Consolidação de Dividas,C,8000,13.49,Não Inadimplente,0.06,S,17,11000,36-45 anos
40,132000,Financiada,7,Reforma,A,7500,7.29,Não Inadimplente,0.06,N,15,11000,36-45 anos
36,65000,Aluguel,7,Saúde,C,15000,13.72,Não Inadimplente,0.23,N,11,5417,36-45 anos
39,134000,Financiada,4,Empreendimento,B,25000,10.25,Não Inadimplente,0.19,N,17,11167,36-45 anos
42,60000,Aluguel,1,Pessoal,E,15000,15.190242179616549,Inadimplente,0.25,S,15,5000,36-45 anos
36,123000,Financiada,1,Consolidação de Dividas,D,2500,14.91,Inadimplente,0.02,S,14,10250,36-45 anos
41,135000,Financiada,2,Saúde,B,20000,9.25,Não Inadimplente,0.15,N,13,11250,36-45 anos
41,68000,Aluguel,0,Educação,C,15000,13.47,Não Inadimplente,0.22,S,12,5667,36-45 anos
36,62962,Aluguel,2,Educação,B,15000,11.71,Inadimplente,0.24,N,13,5247,36-45 anos
40,136000,Financiada,5,Reforma,B,21000,9.99,Não Inadimplente,0.15,N,16,11333,36-45 anos
36,136000,Financiada,0,Empreendimento,C,4800,14.72,Não Inadimplente,0.04,N,15,11333,36-45 anos
42,136173,Financiada,2,Educação,A,8000,6.62,Não Inadimplente,0.06,N,15,11348,36-45 anos
50,137000,Financiada,2,Saúde,A,23000,7.9,Não Inadimplente,0.17,N,13,11417,46-60 anos
37,138000,Financiada,19,Educação,D,4000,15.62,Não Inadimplente,0.03,N,12,11500,36-45 anos
43,138000,Financiada,4,Reforma,A,9900,6.99,Não Inadimplente,0.07,N,14,11500,36-45 anos
36,138000,Financiada,0,Empreendimento,C,10000,13.98,Não Inadimplente,0.07,N,12,11500,36-45 anos
38,71000,Aluguel,14,Saúde,B,15000,8.88,Não Inadimplente,0.21,N,15,5917,36-45 anos
45,139380,Própria,4,Reforma,A,9000,7.51,Não Inadimplente,0.06,N,12,11615,36-45 anos
45,140000,Financiada,9,Reforma,A,7500,6.62,Não Inadimplente,0.05,N,15,11667,36-45 anos
38,140000,Financiada,13,Reforma,D,10000,15.62,Não Inadimplente,0.07,N,11,11667,36-45 anos
48,140000,Financiada,4,Educação,B,18000,9.99,Não Inadimplente,0.13,N,11,11667,46-60 anos
36,140000,Financiada,21,Pessoal,A,8000,6.99,Não Inadimplente,0.06,N,11,11667,36-45 anos
38,72900,Aluguel,3,Pessoal,C,15000,12.68,Não Inadimplente,0.21,N,12,6075,36-45 anos
45,140000,Financiada,18,Reforma,A,7000,7.29,Não Inadimplente,0.05,N,17,11667,36-45 anos
41,108800,Financiada,2,Saúde,E,15000,17.88,Inadimplente,0.12,N,16,9067,36-45 anos
41,140000,Financiada,3,Empreendimento,C,25000,13.8,Não Inadimplente,0.18,S,12,11667,36-45 anos
37,74000,Aluguel,7,Pessoal,B,15000,11.71,Não Inadimplente,0.2,N,11,6167,36-45 anos
38,140000,Financiada,0,Reforma,B,25000,9.99,Não Inadimplente,0.18,N,12,11667,36-45 anos
38,140000,Financiada,1,Pessoal,D,10000,14.09,Não Inadimplente,0.07,N,16,11667,36-45 anos
37,140000,Financiada,15,Reforma,A,14000,7.51,Não Inadimplente,0.1,N,12,11667,36-45 anos
37,74784,Aluguel,8,Reforma,E,15000,14.5,Não Inadimplente,0.2,N,15,6232,36-45 anos
50,69000,Aluguel,8,Consolidação de Dividas,D,15000,12.118277554663097,Inadimplente,0.22,N,17,5750,46-60 anos
40,75000,Aluguel,6,Educação,A,15000,7.29,Não Inadimplente,0.2,N,11,6250,36-45 anos
39,128000,Financiada,12,Reforma,C,20000,13.11,Inadimplente,0.16,S,15,10667,36-45 anos
36,140000,Própria,13,Empreendimento,B,20800,11.48,Não Inadimplente,0.15,N,11,11667,36-45 anos
44,140000,Própria,14,Empreendimento,B,21500,11.83,Não Inadimplente,0.15,N,14,11667,36-45 anos
38,140000,Própria,13,Empreendimento,B,24000,12.18,Não Inadimplente,0.17,N,15,11667,36-45 anos
38,140000,Financiada,2,Saúde,B,8000,10.95,Não Inadimplente,0.06,N,14,11667,36-45 anos
36,140004,Financiada,4,Consolidação de Dividas,A,10000,6.92,Não Inadimplente,0.07,N,11,11667,36-45 anos
38,20004,Própria,2,Pessoal,B,6250,9.83738138593829,Não Inadimplente,0.31,N,12,1667,36-45 anos
42,140400,Financiada,6,Pessoal,B,14000,10.99,Não Inadimplente,0.1,N,14,11700,36-45 anos
43,141000,Financiada,24,Saúde,B,6000,10.99,Não Inadimplente,0.04,N,14,11750,36-45 anos
43,141000,Financiada,9,Empreendimento,C,15000,12.53,Não Inadimplente,0.11,N,16,11750,36-45 anos
36,141600,Financiada,4,Reforma,B,6000,11.49,Não Inadimplente,0.04,N,16,11800,36-45 anos
40,142000,Financiada,8,Empreendimento,B,15000,10.99,Não Inadimplente,0.11,N,14,11833,36-45 anos
47,75000,Aluguel,3,Reforma,C,15000,13.48,Não Inadimplente,0.2,S,17,6250,46-60 anos
40,142000,Financiada,2,Pessoal,D,25000,15.31,Não Inadimplente,0.18,N,14,11833,36-45 anos
43,142500,Financiada,7,Saúde,B,20000,11.49,Não Inadimplente,0.14,N,15,11875,36-45 anos
39,69000,Aluguel,0,Pessoal,D,15000,14.42,Inadimplente,0.22,N,12,5750,36-45 anos
36,144000,Financiada,1,Consolidação de Dividas,A,21000,7.9,Não Inadimplente,0.15,N,16,12000,36-45 anos
36,144000,Financiada,0,Pessoal,C,7600,15.23,Não Inadimplente,0.05,N,16,12000,36-45 anos
37,144000,Financiada,15,Educação,C,10000,14.17,Não Inadimplente,0.07,S,14,12000,36-45 anos
41,144000,Financiada,3,Reforma,B,25000,10.08,Não Inadimplente,0.17,N,11,12000,36-45 anos
37,145000,Financiada,0,Consolidação de Dividas,B,21000,11.99,Não Inadimplente,0.14,N,15,12083,36-45 anos
36,145000,Financiada,4,Pessoal,B,5000,9.62,Não Inadimplente,0.03,N,16,12083,36-45 anos
43,145000,Financiada,1,Empreendimento,A,20000,6.91,Não Inadimplente,0.14,N,17,12083,36-45 anos
40,145000,Financiada,5,Consolidação de Dividas,A,15000,7.88,Não Inadimplente,0.1,N,15,12083,36-45 anos
37,146000,Financiada,5,Consolidação de Dividas,C,10000,13.99,Não Inadimplente,0.07,S,16,12167,36-45 anos
36,19200,Própria,0,Reforma,C,4500,13.49,Inadimplente,0.23,S,14,1600,36-45 anos
40,148350,Financiada,11,Reforma,A,5000,6.03,Não Inadimplente,0.03,N,16,12362,36-45 anos
36,81996,Aluguel,4,Pessoal,D,15000,14.09,Não Inadimplente,0.18,N,16,6833,36-45 anos
39,150000,Financiada,9,Educação,A,30000,8.9,Não Inadimplente,0.2,N,15,12500,36-45 anos
40,150000,Financiada,18,Saúde,A,24000,6.62,Não Inadimplente,0.16,N,14,12500,36-45 anos
42,150000,Financiada,0,Reforma,A,16000,8.49,Não Inadimplente,0.11,N,12,12500,36-45 anos
40,150000,Financiada,2,Pessoal,C,20000,12.99,Não Inadimplente,0.13,N,14,12500,36-45 anos
36,150000,Própria,8,Empreendimento,A,7200,6.92,Não Inadimplente,0.05,N,13,12500,36-45 anos
36,150000,Financiada,5,Educação,A,7000,7.29,Não Inadimplente,0.05,N,15,12500,36-45 anos
40,150000,Financiada,5,Pessoal,B,12000,10.37,Não Inadimplente,0.08,N,12,12500,36-45 anos
44,150000,Financiada,17,Pessoal,C,25000,13.43,Não Inadimplente,0.17,N,17,12500,36-45 anos
38,150000,Financiada,3,Consolidação de Dividas,B,7500,10.0,Não Inadimplente,0.05,N,13,12500,36-45 anos
36,150000,Financiada,8,Educação,A,3000,7.29,Não Inadimplente,0.02,N,17,12500,36-45 anos
45,88000,Aluguel,12,Reforma,D,15000,14.83,Não Inadimplente,0.17,S,12,7333,36-45 anos
38,18720,Própria,22,Empreendimento,B,2500,11.86,Não Inadimplente,0.13,N,15,1560,36-45 anos
36,150000,Financiada,20,Consolidação de Dividas,A,10000,9.83738138593829,Não Inadimplente,0.07,N,16,12500,36-45 anos
37,150000,Financiada,9,Educação,C,10000,13.48,Não Inadimplente,0.07,N,12,12500,36-45 anos
38,150000,Financiada,5,Saúde,B,12000,11.14,Não Inadimplente,0.08,N,17,12500,36-45 anos
41,150000,Própria,10,Empreendimento,B,24500,11.83,Não Inadimplente,0.16,N,17,12500,36-45 anos
37,117300,Financiada,12,Saúde,A,10000,12.118277554663097,Inadimplente,0.07,N,11,9775,36-45 anos
38,150000,Própria,0,Empreendimento,B,24000,11.83,Não Inadimplente,0.16,N,13,12500,36-45 anos
39,138000,Financiada,3,Reforma,B,20000,11.14,Inadimplente,0.14,N,12,11500,36-45 anos
49,150000,Financiada,0,Educação,E,20000,16.95,Não Inadimplente,0.13,N,16,12500,46-60 anos
37,92500,Aluguel,1,Educação,A,15000,7.49,Não Inadimplente,0.16,N,14,7708,36-45 anos
40,150000,Financiada,1,Educação,A,7500,8.07,Não Inadimplente,0.05,N,15,12500,36-45 anos
39,150500,Financiada,24,Consolidação de Dividas,A,21000,9.83738138593829,Não Inadimplente,0.14,N,12,12542,36-45 anos
42,150750,Própria,0,Pessoal,A,8150,6.99,Não Inadimplente,0.05,N,17,12562,36-45 anos
38,151000,Financiada,8,Consolidação de Dividas,A,35000,8.9,Não Inadimplente,0.23,N,12,12583,36-45 anos
41,141000,Financiada,12,Consolidação de Dividas,D,25000,14.96,Inadimplente,0.18,N,13,11750,36-45 anos
39,49000,Aluguel,0,Consolidação de Dividas,F,15175,19.13,Inadimplente,0.31,S,11,4083,36-45 anos
42,153936,Própria,26,Pessoal,A,20000,9.83738138593829,Não Inadimplente,0.13,N,15,12828,36-45 anos
36,155000,Financiada,9,Consolidação de Dividas,A,30000,7.9,Não Inadimplente,0.19,N,17,12917,36-45 anos
36,155000,Financiada,12,Empreendimento,B,25000,10.74,Não Inadimplente,0.16,N,11,12917,36-45 anos
37,155000,Financiada,11,Reforma,A,20000,6.54,Não Inadimplente,0.13,N,15,12917,36-45 anos
42,37000,Aluguel,0,Educação,C,15200,14.26,Inadimplente,0.41,S,16,3083,36-45 anos
40,36100,Aluguel,9,Empreendimento,B,15250,12.53,Inadimplente,0.42,N,16,3008,36-45 anos
47,156000,Financiada,5,Educação,B,18000,11.99,Não Inadimplente,0.12,N,17,13000,46-60 anos
37,156000,Financiada,16,Reforma,A,4000,8.49,Não Inadimplente,0.03,N,15,13000,36-45 anos
39,156000,Financiada,2,Consolidação de Dividas,B,15000,11.89,Não Inadimplente,0.1,N,11,13000,36-45 anos
37,145124,Financiada,21,Pessoal,B,11375,10.99,Inadimplente,0.08,N,14,12094,36-45 anos
40,160000,Financiada,3,Educação,C,12000,14.27,Não Inadimplente,0.07,S,17,13333,36-45 anos
40,66000,Aluguel,0,Consolidação de Dividas,C,15575,14.27,Não Inadimplente,0.24,S,13,5500,36-45 anos
38,160000,Financiada,12,Empreendimento,A,14000,6.62,Não Inadimplente,0.09,N,13,13333,36-45 anos
42,160000,Financiada,0,Saúde,A,22000,6.99,Não Inadimplente,0.14,N,16,13333,36-45 anos
36,42000,Aluguel,7,Pessoal,B,15600,12.118277554663097,Inadimplente,0.37,N,14,3500,36-45 anos
37,53000,Aluguel,3,Saúde,C,15600,9.83738138593829,Não Inadimplente,0.29,N,15,4417,36-45 anos
36,69000,Aluguel,0,Saúde,B,15600,10.99,Não Inadimplente,0.23,N,16,5750,36-45 anos
37,160000,Financiada,14,Reforma,A,10000,7.51,Não Inadimplente,0.06,N,13,13333,36-45 anos
36,160000,Financiada,5,Educação,C,10000,12.73,Não Inadimplente,0.06,S,15,13333,36-45 anos
36,160000,Própria,20,Empreendimento,D,24000,14.96,Não Inadimplente,0.15,S,14,13333,36-45 anos
44,45000,Aluguel,0,Empreendimento,B,15775,10.99,Inadimplente,0.35,N,12,3750,36-45 anos
40,56472,Aluguel,4,Educação,B,15775,10.59,Não Inadimplente,0.28,N,14,4706,36-45 anos
39,164000,Financiada,18,Empreendimento,C,35000,13.99,Não Inadimplente,0.21,S,14,13667,36-45 anos
42,153000,Financiada,7,Educação,G,25000,20.53,Inadimplente,0.16,N,14,12750,36-45 anos
40,165000,Financiada,18,Consolidação de Dividas,A,9000,7.51,Não Inadimplente,0.05,N,16,13750,36-45 anos
36,75996,Aluguel,6,Saúde,A,16000,8.94,Não Inadimplente,0.21,N,12,6333,36-45 anos
47,168000,Financiada,13,Educação,A,8775,8.49,Não Inadimplente,0.05,N,12,14000,46-60 anos
36,170000,Financiada,13,Empreendimento,A,25000,7.51,Não Inadimplente,0.15,N,13,14167,36-45 anos
41,170000,Financiada,11,Saúde,B,20000,11.11,Não Inadimplente,0.12,N,11,14167,36-45 anos
46,82000,Aluguel,2,Educação,B,16000,10.99,Não Inadimplente,0.2,N,16,6833,46-60 anos
41,88712,Aluguel,2,Empreendimento,B,16000,10.95,Não Inadimplente,0.18,N,15,7393,36-45 anos
42,175000,Financiada,12,Pessoal,C,7000,12.99,Não Inadimplente,0.04,S,13,14583,36-45 anos
44,175000,Financiada,9,Reforma,A,15000,7.66,Não Inadimplente,0.09,N,17,14583,36-45 anos
41,138550,Financiada,8,Saúde,D,23000,14.96,Inadimplente,0.14,N,12,11546,36-45 anos
38,175000,Financiada,21,Empreendimento,B,10000,11.26,Não Inadimplente,0.06,N,17,14583,36-45 anos
44,140787,Financiada,3,Saúde,D,35000,16.49,Inadimplente,0.21,S,15,11732,36-45 anos
47,178000,Própria,31,Empreendimento,B,9000,10.99,Não Inadimplente,0.05,N,17,14833,46-60 anos
46,180000,Financiada,31,Empreendimento,B,18000,9.91,Não Inadimplente,0.1,N,11,15000,46-60 anos
41,180000,Própria,13,Saúde,A,14000,5.99,Não Inadimplente,0.08,N,11,15000,36-45 anos
37,181000,Financiada,11,Consolidação de Dividas,C,20000,13.85,Não Inadimplente,0.11,S,17,15083,36-45 anos
40,182004,Financiada,7,Reforma,D,25000,16.07,Não Inadimplente,0.14,S,12,15167,36-45 anos
38,100000,Aluguel,2,Reforma,A,16000,9.83738138593829,Não Inadimplente,0.16,N,11,8333,36-45 anos
48,185000,Financiada,2,Empreendimento,F,10000,20.62,Não Inadimplente,0.05,N,14,15417,46-60 anos
36,185000,Financiada,20,Empreendimento,B,6000,10.0,Não Inadimplente,0.03,N,15,15417,36-45 anos
37,185000,Financiada,15,Empreendimento,B,4000,10.0,Não Inadimplente,0.02,N,11,15417,36-45 anos
47,187000,Financiada,5,Reforma,A,14000,8.9,Não Inadimplente,0.07,N,16,15583,46-60 anos
40,187000,Financiada,0,Consolidação de Dividas,A,10000,7.9,Não Inadimplente,0.05,N,17,15583,36-45 anos
37,108996,Aluguel,15,Educação,C,16000,13.11,Não Inadimplente,0.15,S,13,9083,36-45 anos
38,98000,Aluguel,4,Consolidação de Dividas,E,16000,16.4,Inadimplente,0.16,S,15,8167,36-45 anos
43,195000,Financiada,4,Educação,C,10000,12.73,Não Inadimplente,0.05,N,12,16250,36-45 anos
44,200000,Financiada,4,Empreendimento,A,20000,7.51,Não Inadimplente,0.1,N,11,16667,36-45 anos
40,14400,Própria,10,Reforma,A,8000,7.14,Inadimplente,0.56,N,12,1200,36-45 anos
